m,Projective,Affine,Ruzsa
25195,15.1854,17.3521,8.13231
25196,15.4109,17.9971,7.70192
25197,16.2737,18.04,8.40464
25198,16.6835,18.0145,8.89569
25199,17.4089,18.5124,9.59028
25200,17.6591,18.9462,9.66066
25201,16.3079,19.4668,9.00455
25202,16.5899,20.1119,8.82537
25203,16.894,20.4045,9.52001
25204,16.5961,20.4411,9.78435
25205,15.9515,21.0434,10.3136
25206,16.1956,21.0181,9.73139
25207,16.3321,20.4848,9.93436
25208,16.9901,21.0057,10.5581
25209,17.3886,19.95,10.8747
25210,17.3335,19.5323,9.65125
25211,17.9791,17.7334,10.0318
25212,18.3663,15.7808,10.2762
25213,17.8337,16.3019,10.637
25214,17.8592,15.7226,10.1074
25215,17.2054,16.3911,10.4258
25216,17.0559,16.6363,10.7867
25217,16.7777,17.1694,11.0019
25218,17.1844,18.0431,10.4725
25219,17.9223,18.2884,10.3995
25220,18.2783,17.5494,9.87033
25221,18.5372,16.1883,10.2569
25222,19.3037,16.2678,9.59833
25223,18.8064,16.5058,9.57729
25224,17.7711,16.1323,9.72091
25225,17.254,16.3545,9.89211
25226,17.9545,16.2042,10.2319
25227,16.7988,16.2265,10.1412
25228,16.1332,16.6821,9.89908
25229,16.3889,17.2114,9.43841
25230,16.8035,16.4005,9.79397
25231,16.6012,15.9796,10.1934
25232,16.9712,15.9676,10.1289
25233,16.345,16.2142,10.1069
25234,17.145,15.8714,10.4503
25235,16.694,16.2669,11.0637
25236,17.2792,16.4494,10.4724
25237,17.7256,16.8946,10.9983
25238,17.5264,16.8754,9.67293
25239,18.4037,15.7476,9.94023
25240,18.7115,16.3022,9.78076
25241,18.001,16.3588,10.0703
25242,17.0217,17.0167,9.88457
25243,16.958,15.5277,9.40485
25244,16.445,16.0157,9.15385
25245,17.0009,16.3075,9.8362
25246,16.7457,16.7087,10.1429
25247,16.5701,16.3134,10.6304
25248,16.2451,16.352,9.67466
25249,16.4377,16.6648,10.3235
25250,16.9807,16.8075,9.50034
25251,17.4023,16.7321,9.93263
25252,18.1742,15.9379,9.62065
25253,18.9117,15.8599,9.1659
25254,18.4448,16.0094,9.45798
25255,16.361,16.3694,10.0775
25256,16.3117,15.5586,10.2724
25257,16.1038,15.4262,9.80443
25258,16.603,16.1027,9.49537
25259,16.2562,15.9919,8.47957
25260,16.2534,16.7538,8.70669
25261,15.7449,15.6453,2.7691
25262,16.2176,11.522,2.93242
25263,12.2964,11.249,3.23405
25264,12.3723,11.4604,3.12187
25265,12.9,11.8271,3.44779
25266,12.4191,10.874,4.12934
25267,12.6907,11.735,4.69201
25268,13.2217,12.2102,5.22254
25269,13.1816,12.9151,5.60983
25270,13.3892,13.7135,5.60838
25271,13.297,14.0247,6.1041
25272,14.09,13.6625,6.59389
25273,14.4044,13.8469,7.12448
25274,14.6613,14.2137,7.15752
25275,14.6678,13.9905,7.51051
25276,14.6205,14.4787,8.00629
25277,15.2672,14.5593,8.03942
25278,15.6972,14.8025,7.89096
25279,16.5656,15.2399,7.92416
25280,15.7891,15.9343,8.241
25281,15.9174,15.6876,8.31959
25282,15.662,16.1825,8.36765
25283,16.2401,16.4347,8.89189
25284,16.3878,16.5907,9.51015
25285,17.1432,17.431,10.0909
25286,17.3313,17.6119,10.5144
25287,17.1999,17.591,9.81566
25288,17.289,17.7863,9.84914
25289,16.7589,17.7655,9.61632
25290,17.2633,18.0745,9.47026
25291,17.2221,18.9148,10.1137
25292,17.0437,19.6063,9.77749
25293,17.219,19.5855,10.4576
25294,17.8047,18.0514,11.1506
25295,18.5208,17.2292,11.757
25296,18.79,17.6727,10.7878
25297,18.8331,17.1398,10.8455
25298,19.2274,16.4842,11.2879
25299,19.1986,16.4794,11.0372
25300,18.8306,16.4282,10.8854
25301,18.6528,16.7619,11.0134
25302,17.5612,16.3079,9.97048
25303,17.3882,16.5442,10.2476
25304,17.0383,16.6164,10.3639
25305,16.8887,17.1128,9.91249
25306,17.6117,16.9232,9.84403
25307,16.1104,16.151,9.69014
25308,16.2196,16.6975,9.44757
25309,16.8877,16.5081,9.04476
25310,15.9749,16.243,9.02273
25311,15.9904,16.4389,9.63956
25312,16.0395,15.6181,9.83298
25313,16.1521,15.9887,10.6112
25314,16.483,15.5258,11.228
25315,16.1059,15.4324,10.5457
25316,16.6564,15.3074,10.0245
25317,16.6563,15.5326,9.92783
25318,16.769,15.2414,10.5618
25319,16.2744,15.0459,10.9553
25320,16.6162,15.4137,8.87774
25321,16.536,15.6557,9.46516
25322,16.8643,15.9456,9.5918
25323,17.3842,16.5337,9.59748
25324,17.4185,16.5466,9.85891
25325,17.9086,16.6656,10.5134
25326,16.3347,17.2403,10.5914
25327,16.2665,17.5123,11.2565
25328,16.3351,17.5253,11.9239
25329,16.9492,17.0602,11.8305
25330,16.9636,17.3296,12.3559
25331,16.9311,16.1605,12.8756
25332,16.7068,16.4778,12.0224
25333,16.854,16.4911,12.3414
25334,17.5552,16.3272,12.6687
25335,16.4817,16.4042,13.5558
25336,17.0134,16.29,13.5796
25337,16.3193,16.5596,13.9338
25338,16.8093,16.7667,13.9576
25339,16.5566,16.321,12.5764
25340,16.835,16.3933,11.1698
25341,16.9095,15.9822,10.3627
25342,17.0788,16.3039,10.2817
25343,16.5379,16.3642,10.1775
25344,17.3667,16.2514,9.57534
25345,17.3467,16.0753,10.1142
25346,16.4857,16.4936,10.1631
25347,17.106,16.3647,10.3481
25348,16.7146,16.7279,10.5953
25349,16.8395,16.8729,10.3164
25350,17.2629,16.3998,9.81555
25351,17.1903,17.0964,9.8933
25352,17.7264,16.7543,9.99452
25353,17.4636,15.8168,9.66196
25354,17.1124,15.8514,9.64069
25355,16.2744,15.8749,10.1249
25356,17.1802,15.6079,10.7965
25357,16.4489,16.0545,11.3378
25358,16.487,16.1569,11.7697
25359,16.1727,16.2821,11.7948
25360,16.6176,17.2462,11.0689
25361,17.0951,16.4715,11.8313
25362,17.1606,15.9579,11.7906
25363,17.791,15.6671,12.3618
25364,18.0387,15.7131,11.8066
25365,17.5483,15.7816,11.5844
25366,17.9481,15.2726,11.445
25367,18.0911,15.2859,11.5223
25368,18.4219,16.0395,12.1394
25369,19.0774,16.4525,11.0494
25370,18.6375,14.8393,9.15327
25371,17.6816,14.9129,8.96619
25372,16.1035,15.3433,8.86366
25373,15.6571,14.7661,8.80999
25374,15.7313,15.3584,8.73264
25375,15.8748,15.2281,8.97394
25376,16.3566,15.7067,9.54948
25377,16.5002,16.435,9.52673
25378,16.408,16.7283,9.28015
25379,16.7854,16.0542,9.76225
25380,17.6843,16.5977,10.4205
25381,18.1139,16.8911,11.2795
25382,17.3204,16.1693,10.6244
25383,17.7186,16.2716,10.6943
25384,18.5463,15.7124,11.2947
25385,17.278,15.524,11.2569
25386,17.0241,15.6966,10.6146
25387,17.1671,15.2958,10.677
25388,17.002,15.7218,10.5442
25389,16.7067,15.5247,9.5
25390,16.0767,16.0005,9.25084
25391,16.436,15.2941,9.54003
25392,16.5007,15.9652,9.33473
25393,16.3413,16.3278,9.67378
25394,16.895,15.58,10.0497
25395,16.6998,15.706,10.3848
25396,17.1345,16.4346,10.8245
25397,16.6011,15.9379,11.1636
25398,17.2078,15.6075,10.4495
25399,17.2368,15.5186,10.8892
25400,16.2947,15.5018,11.2284
25401,16.7251,15.8049,10.0631
25402,16.7685,16.2391,9.93527
25403,16.6334,15.2906,10.3383
25404,16.704,15.859,9.69546
25405,17.1582,15.5647,10.3227
25406,16.4687,14.981,9.76065
25407,16.5858,15.3075,9.60301
25408,16.6023,15.4442,10.0037
25409,16.3898,15.8968,10.0098
25410,15.9253,16.2409,9.75518
25411,16.2019,16.5532,9.25118
25412,16.4467,16.0922,8.85539
25413,16.6125,16.985,8.74362
25414,16.6236,17.9089,9.03421
25415,16.6364,18.0477,9.38157
25416,16.963,18.951,9.93482
25417,17.1332,19.0898,9.81674
25418,16.3144,16.8711,10.1706
25419,16.7261,16.9262,9.43615
25420,17.0275,15.5357,9.45504
25421,16.3678,15.9967,9.33146
25422,16.3327,14.6623,9.35512
25423,16.2097,15.3681,9.30786
25424,15.8546,15.0954,10.0984
25425,16.0361,15.4123,10.7901
25426,16.4183,16.0833,11.1575
25427,17.0893,16.254,10.9289
25428,17.6629,15.5925,11.4744
25429,17.9834,15.5239,9.73213
25430,17.7083,15.886,10.0063
25431,17.7511,16.2126,9.89705
25432,18.4924,15.7046,9.87969
25433,17.5968,15.9976,9.96991
25434,16.4398,15.8534,9.83217
25435,17.2287,16.1669,10.555
25436,17.0723,16.2303,10.6178
25437,16.9866,16.9685,10.293
25438,17.0749,17.0981,10.8868
25439,17.729,15.8286,11.1276
25440,17.2708,16.4379,11.8016
25441,17.2661,16.6042,11.8645
25442,18.043,15.6087,10.6266
25443,18.0383,15.654,10.8229
25444,17.5966,15.9334,10.2022
25445,17.0399,16.7221,10.7676
25446,16.6228,17.1969,11.6057
25447,16.7412,16.6303,11.6919
25448,16.7474,17.0052,12.2326
25449,17.2389,17.7625,12.1461
25450,17.3971,17.9215,12.7944
25451,17.3163,18.6966,12.7273
25452,17.9701,18.1302,12.7843
25453,18.0932,17.1724,13.2892
25454,16.7015,15.862,12.2841
25455,17.0183,16.0123,12.1455
25456,17.0441,16.3738,11.872
25457,17.5558,16.7365,10.6018
25458,17.0002,16.5509,11.3098
25459,17.2228,16.1184,9.74429
25460,17.5632,15.9672,9.59065
25461,17.7037,15.8589,10.0202
25462,17.9744,16.3945,10.5793
25463,17.2296,15.7182,11.3562
25464,17.2237,15.7212,9.84433
25465,17.7222,15.3181,9.95667
25466,16.0395,15.3205,10.2668
25467,16.5815,14.9535,9.82836
25468,16.052,14.7027,9.77809
25469,15.8085,14.4296,9.90355
25470,15.8401,14.0338,8.95633
25471,15.1704,13.9674,0.63312
25472,14.9518,8.76409,1.0013
25473,9.69403,9.5251,0.913513
25474,10.331,9.80198,-0.0770981
25475,10.3328,10.6581,0.104789
25476,11.2509,10.7306,0.573036
25477,11.2537,11.5868,0.822441
25478,11.6441,10.9454,1.61387
25479,11.9841,11.3788,2.35679
25480,11.8019,11.7964,2.20059
25481,12.0903,10.6719,2.18653
25482,12.0832,10.7713,2.24188
25483,12.1856,10.9018,2.82051
25484,12.0686,11.0077,3.46578
25485,12.5098,11.3573,3.95087
25486,13.0431,11.6149,3.9295
25487,12.9538,11.8113,4.33087
25488,13.6838,12.0566,4.38603
25489,14.2172,12.5658,5.24378
25490,14.6022,11.8899,5.96392
25491,14.3844,11.5667,6.62196
25492,14.9178,12.2626,7.08603
25493,15.0567,12.8402,6.79677
25494,15.7547,13.3495,6.40274
25495,15.5062,13.5779,5.82159
25496,16.357,13.5506,6.67937
25497,16.088,14.3047,6.38692
25498,15.9369,14.0925,6.78642
25499,15.7593,14.2219,6.7255
25500,15.9798,14.4262,7.15628
25501,16.8388,14.0971,7.67268
25502,15.215,14.3598,8.64516
25503,15.2936,14.5422,9.62704
25504,15.2937,15.1199,10.2766
25505,15.6837,16.0185,10.9738
25506,16.0624,15.4743,11.5671
25507,16.5187,16.3841,11.8108
25508,16.6729,16.6086,11.0724
25509,17.2046,16.445,12.0543
25510,16.8496,16.21,12.0252
25511,16.4986,16.5109,13.0071
25512,16.6039,16.8488,11.8407
25513,16.5162,17.6303,12.3606
25514,17.3443,16.2811,12.7936
25515,17.1769,15.7425,12.1925
25516,16.5282,16.3437,12.8814
25517,16.2861,15.6794,13.1455
25518,16.2635,16.4033,13.8016
25519,16.8739,15.6437,12.496
25520,16.406,15.7862,9.84524
25521,16.9639,15.6368,9.8631
25522,17.0761,15.5964,10.5192
25523,17.4665,16.0205,10.3491
25524,16.8353,15.6427,10.6134
25525,17.5374,15.6003,11.5497
25526,16.9064,16.0669,11.5767
25527,16.4947,16.2448,12.2216
25528,16.9597,16.2648,12.3012
25529,17.4519,16.1982,12.952
25530,17.0436,16.3992,13.4063
25531,17.7376,16.2247,13.9522
25532,18.0651,15.8967,14.4065
25533,17.6034,16.3407,14.9673
25534,16.8329,16.2301,15.6122
25535,17.3441,17.0647,16.0666
25536,17.645,16.894,14.4652
25537,18.1562,16.3395,14.7144
25538,18.2863,15.7149,14.7125
25539,16.3145,15.0343,10.2034
25540,16.386,14.6256,10.658
25541,17.0234,14.4842,9.25202
25542,17.0753,15.1096,9.52938
25543,17.7944,15.5487,10.1811
25544,15.3304,15.0054,10.7876
25545,15.9048,15.5099,9.86503
25546,14.9842,15.8679,9.0707
25547,15.4341,16.1078,9.13586
25548,15.4193,16.8766,9.27084
25549,15.856,17.6732,8.71198
25550,16.2369,16.6025,8.84901
25551,16.3696,16.4888,9.4106
25552,16.5624,16.7651,9.68401
25553,16.9697,16.8638,9.33846
25554,17.0859,16.3806,9.87735
25555,17.2216,16.2045,10.635
25556,17.7179,15.0393,10.2919
25557,18.4629,14.9688,10.252
25558,18.6954,15.2633,9.75078
25559,19.35,15.1641,9.70782
25560,19.2208,15.3588,9.89724
25561,19.9399,15.493,10.232
25562,19.6675,15.7729,8.82141
25563,18.6069,16.3788,9.30723
25564,18.293,15.8683,9.74754
25565,19.1325,16.7092,10.1439
25566,19.8517,16.856,10.0369
25567,18.0244,17.0045,9.34897
25568,18.2946,17.5961,9.67674
25569,18.9412,17.9329,9.5003
25570,17.894,17.7724,10.2874
25571,18.7544,16.5342,9.87741
25572,17.2567,16.44,10.4462
25573,17.3041,16.4235,10.6749
25574,17.5785,16.3467,10.4978
25575,17.4463,16.5724,11.0738
25576,16.3585,17.0633,11.4371
25577,16.8441,17.4003,10.0798
25578,17.3786,16.236,10.1193
25579,18.2412,16.3109,10.4776
25580,18.6539,16.881,9.82032
25581,18.3455,16.9088,9.86178
25582,18.8535,17.3205,10.357
25583,18.9738,16.7101,11.1452
25584,19.0929,16.9523,11.4172
25585,19.8243,17.6156,12.0254
25586,20.1823,17.6436,11.7975
25587,19.6592,18.0553,11.4924
25588,19.0696,17.0256,10.6972
25589,19.5524,17.4213,10.3748
25590,20.2838,16.0968,10.7381
25591,20.642,16.2174,10.2665
25592,18.1702,16.2389,10.3492
25593,17.9354,16.294,10.5732
25594,18.6916,16.9895,10.9376
25595,18.1813,17.7346,10.1218
25596,17.4994,17.5699,10.4662
25597,17.1366,17.5273,11.2353
25598,16.3777,17.5275,9.86552
25599,16.507,18.1239,10.2516
25600,16.5113,17.6481,10.4993
25601,16.6981,17.17,10.6536
25602,16.2236,16.6944,9.03515
25603,16.5245,16.4429,9.08981
25604,16.4666,15.9031,9.68319
25605,16.9709,15.1419,9.48475
25606,17.5346,15.6258,9.39485
25607,16.5595,16.5591,8.88489
25608,17.1233,15.9435,8.863
25609,16.0465,15.8901,9.07902
25610,16.2862,16.2776,9.48102
25611,16.2055,15.9694,9.95043
25612,16.2477,16.3161,10.1088
25613,16.8612,15.4125,9.59179
25614,17.4762,15.282,9.02191
25615,17.1411,15.561,9.49237
25616,16.6675,15.6621,10.098
25617,17.0335,15.8304,9.29604
25618,17.8389,16.3721,10.0668
25619,17.0283,16.0326,10.4365
25620,17.3204,15.847,11.1829
25621,16.2452,16.213,11.6801
25622,16.4836,16.5248,10.9547
25623,16.8618,15.7674,11.452
25624,17.3256,16.2082,11.2813
25625,17.8985,16.1894,10.1009
25626,18.653,15.9419,10.3637
25627,18.6761,16.7906,10.2096
25628,19.3001,16.4662,9.90969
25629,18.8952,16.4043,10.5982
25630,19.4757,17.1784,11.1747
25631,18.7383,17.5061,11.7539
25632,18.4105,17.1431,11.3613
25633,17.6236,16.4879,10.8273
25634,18.3153,16.924,10.7043
25635,18.6207,17.2937,10.2756
25636,18.2504,16.0128,9.61861
25637,18.1805,15.9014,10.2528
25638,18.9015,16.3113,10.4805
25639,18.5313,16.3235,10.423
25640,17.5532,16.3007,10.7782
25641,18.0991,15.2327,9.14556
25642,18.8686,15.5219,9.50502
25643,19.361,15.5757,9.46763
25644,19.7086,16.3643,9.41641
25645,18.0436,16.1556,10.1874
25646,18.536,15.5493,10.1578
25647,18.0516,15.7837,10.8487
25648,18.537,16.1325,9.6214
25649,19.0295,16.2372,10.3727
25650,18.6027,16.5152,11.13
25651,16.9047,17.0239,10.9717
25652,16.7658,16.7196,11.6376
25653,16.3394,15.9737,11.1388
25654,16.2084,16.0978,10.5542
25655,16.5317,16.968,11.4358
25656,16.5571,15.9455,11.4868
25657,17.3228,16.2735,11.5472
25658,17.7876,16.7141,10.701
25659,18.5076,16.7243,10.8015
25660,18.9761,16.4866,11.5113
25661,19.2907,16.8971,12.1551
25662,18.0297,16.9947,11.9049
25663,18.6773,16.798,12.2106
25664,18.55,17.2247,13.0923
25665,17.194,17.8709,11.5781
25666,17.5823,17.9889,10.5478
25667,17.6349,17.3348,10.8978
25668,17.4031,18.1531,11.1283
25669,16.9124,18.5843,10.2693
25670,16.7906,17.1169,9.66265
25671,16.9661,17.0892,10.6346
25672,17.0704,16.3687,10.4347
25673,17.5566,16.4333,10.7102
25674,18.3448,15.9566,10.5388
25675,18.7096,15.8811,11.2237
25676,18.3036,15.14,11.9251
25677,17.2952,15.3897,10.5321
25678,17.6182,15.1284,9.30886
25679,17.383,15.3182,9.34911
25680,17.4533,15.8852,10.0417
25681,18.2601,16.4048,10.2574
25682,18.5833,16.0341,10.5646
25683,17.8539,15.6013,10.9183
25684,17.3632,15.3995,10.7788
25685,17.1403,15.5268,11.4306
25686,16.5767,15.8167,9.28518
25687,17.3713,16.0705,9.49812
25688,17.8117,16.5386,8.768
25689,17.4258,16.7151,9.47136
25690,17.1798,17.5211,9.58832
25691,17.7122,17.663,9.91461
25692,18.1082,17.5546,10.0741
25693,18.6634,17.012,10.5069
25694,19.4214,16.442,10.4603
25695,19.424,16.7845,9.76317
25696,19.2585,17.2541,9.79156
25697,17.4313,15.6468,9.71877
25698,17.2098,15.9811,9.61825
25699,16.7541,16.5612,9.69561
25700,17.1317,16.9506,9.5234
25701,17.5702,16.532,9.66343
25702,17.1905,16.9288,9.94158
25703,16.8145,17.2342,9.30636
25704,17.0768,16.7824,9.34505
25705,17.1161,17.6416,9.90383
25706,16.2127,16.2313,9.95225
25707,16.4679,17.1219,10.0752
25708,16.8138,16.5365,9.4981
25709,17.1505,15.7492,10.0248
25710,17.2472,16.3821,9.44639
25711,17.7985,16.165,9.45656
25712,15.9241,16.3034,10.2162
25713,16.426,15.6273,10.3894
25714,15.3532,15.2106,9.63712
25715,15.4994,15.7309,9.49219
25716,15.7573,15.1946,8.56462
25717,15.3872,15.0198,9.26453
25718,15.6059,15.3275,9.93131
25719,15.7875,15.2081,9.18314
25720,16.4132,15.2835,9.83608
25721,17.1239,15.1768,8.95102
25722,17.2513,15.8811,9.21349
25723,17.2782,15.2871,9.73488
25724,17.1133,15.4672,9.81932
25725,17.5894,15.7671,9.8743
25726,17.6135,16.2888,10.6172
25727,16.8953,16.1255,10.695
25728,17.7794,16.2152,10.6198
25729,17.1957,16.6988,10.5883
25730,17.1496,17.3734,10.1084
25731,17.3577,18.0136,9.80745
25732,17.5955,15.7862,10.1479
25733,17.6991,16.1379,10.4653
25734,16.6026,16.9728,11.1215
25735,17.4269,15.8439,11.6675
25736,17.5205,16.785,12.2878
25737,16.8017,15.984,10.6858
25738,16.3467,16.2836,11.3908
25739,16.9299,16.4713,10.1519
25740,16.8789,15.815,9.72655
25741,16.7149,16.5411,10.1143
25742,16.802,16.4749,10.6981
25743,17.1036,16.0482,10.1582
25744,17.4841,15.9783,9.98292
25745,18.2841,16.2188,10.504
25746,18.6847,16.1408,10.4454
25747,18.9863,15.8808,10.8054
25748,18.6446,15.9699,10.973
25749,18.2313,16.3394,10.9146
25750,18.0722,16.4262,10.3445
25751,18.4018,16.7957,10.5122
25752,17.4635,16.0865,10.3739
25753,17.6235,15.6708,9.95146
25754,17.8534,15.9576,9.79836
25755,17.3603,15.7986,10.23
25756,18.2081,15.1691,10.891
25757,18.0924,15.917,10.5385
25758,17.8375,16.31,10.7829
25759,16.9829,15.6555,9.84528
25760,16.7378,15.998,10.408
25761,17.1647,16.7343,10.7644
25762,17.2293,17.1274,9.44873
25763,16.5214,15.9166,9.38765
25764,17.2568,16.0452,9.10443
25765,16.5305,15.7019,9.67816
25766,16.7641,15.5204,9.37619
25767,17.1349,15.9574,9.87898
25768,17.2693,15.3377,9.29468
25769,17.8344,15.1274,9.7281
25770,16.0217,15.6376,9.49127
25771,15.9215,15.2238,7.84536
25772,15.2185,15.7265,8.15799
25773,15.8023,15.7987,8.62801
25774,16.5088,15.7211,8.98867
25775,15.3534,15.9994,9.80099
25776,15.5075,15.4587,8.94978
25777,15.1937,15.8479,9.68471
25778,15.9085,16.6796,8.65088
25779,15.8804,16.7451,9.03663
25780,16.4033,15.3503,8.9311
25781,15.8827,15.6748,9.15069
25782,16.5886,15.9804,9.96855
25783,17.2574,16.4874,9.69819
25784,17.0225,17.1213,9.70143
25785,17.2975,17.3384,10.3735
25786,16.9846,16.3326,10.5282
25787,17.3912,16.8587,10.1746
25788,17.5769,17.3208,10.6456
25789,17.6892,16.1086,10.7582
25790,18.5834,16.4681,11.5864
25791,19.1752,15.5212,11.026
25792,19.1326,15.6929,11.8563
25793,18.5364,16.0211,11.699
25794,18.5968,15.671,12.0935
25795,18.8762,15.5803,11.5801
25796,19.5668,15.7765,11.0469
25797,18.2964,15.7371,10.6515
25798,18.6815,16.0591,10.4944
25799,17.2829,15.5487,10.8891
25800,17.9487,15.4376,9.53116
25801,16.0174,15.5428,9.21993
25802,15.5318,15.3854,9.10361
25803,15.4613,15.4407,8.99089
25804,15.9735,15.2834,9.25885
25805,16.8345,15.5235,9.85332
25806,16.8298,16.1153,9.11172
25807,15.8537,15.9073,8.83132
25808,15.8508,16.1548,9.3443
25809,16.5757,15.2595,8.77016
25810,15.8547,15.5319,9.46392
25811,16.7404,16.2204,8.8073
25812,16.5931,15.5623,9.01449
25813,17.3817,15.8122,9.16042
25814,16.7535,14.9223,9.50444
25815,16.4174,15.6026,9.11929
25816,16.4033,16.1939,9.81295
25817,16.4486,15.1818,8.64641
25818,15.9141,15.0408,8.90612
25819,15.6011,14.9629,7.40793
25820,16.2105,15.3689,7.59664
25821,16.215,15.688,7.59846
25822,16.6538,15.405,7.71394
25823,16.586,15.7744,7.67356
25824,17.2552,15.9856,8.46216
25825,17.6777,15.2236,9.06037
25826,17.3903,16.0427,9.33182
25827,16.9564,16.254,9.43927
25828,17.6257,16.2145,9.77644
25829,18.0482,16.2616,10.4421
25830,17.7776,15.934,9.84803
25831,17.265,16.4833,9.40051
25832,17.6973,16.5305,9.67741
25833,16.8839,16.1827,10.1341
25834,16.7122,16.4086,10.2675
25835,17.3316,16.9593,10.5691
25836,17.8897,17.3098,10.7178
25837,18.44,18.0339,11.3567
25838,18.9072,17.9658,12.2615
25839,18.9688,17.176,11.8985
25840,18.866,16.9943,12.6357
25841,18.2654,16.2048,12.0571
25842,19.0453,16.431,12.7209
25843,18.3515,17.1224,10.395
25844,17.4162,17.1878,9.7159
25845,17.0829,15.6238,9.18679
25846,17.0567,15.6984,9.57229
25847,17.0009,16.1094,8.89635
25848,16.4308,15.9109,9.63513
25849,15.2168,15.0884,7.89822
25850,15.6208,15.3722,8.13505
25851,16.0332,16.124,8.5252
25852,16.7094,15.877,9.19545
25853,17.2787,16.559,9.63633
25854,17.5351,16.4134,9.89905
25855,18.1008,16.4416,9.51239
25856,18.7842,14.953,10.1653
25857,18.4115,15.7892,10.2161
25858,18.4086,15.6899,9.42841
25859,19.128,16.0455,8.88023
25860,18.7554,16.4111,9.55942
25861,18.7526,16.4073,10.1204
25862,18.6558,16.5179,9.33534
25863,18.0988,16.8118,9.71533
25864,18.1572,17.2576,9.50234
25865,19.0003,17.6232,10.0634
25866,17.3568,16.7223,10.0042
25867,17.5863,16.5214,9.91461
25868,17.7185,16.6414,10.3368
25869,17.2404,15.3559,10.4241
25870,17.0729,15.525,10.8463
25871,17.3026,15.5097,9.56992
25872,16.8248,14.7909,10.0566
25873,16.0294,15.3183,10.4511
25874,16.4812,15.1382,10.3681
25875,16.9408,14.9991,10.9758
25876,17.0871,15.1288,11.8452
25877,17.3204,15.2279,11.0059
25878,17.5925,15.7585,11.3122
25879,17.2761,15.7394,11.5542
25880,17.1654,16.3711,12.4001
25881,16.5149,16.9292,12.7065
25882,16.3558,16.1097,12.9485
25883,16.8764,16.5923,11.8146
25884,17.366,15.9337,11.5629
25885,17.7866,15.9967,10.764
25886,18.667,16.7608,9.82892
25887,19.366,17.1045,9.37911
25888,18.9061,15.8826,8.89571
25889,19.6051,15.5099,8.86617
25890,18.5427,15.9067,9.67334
25891,17.625,15.9662,9.4827
25892,18.324,16.3422,8.91697
25893,16.9511,16.7051,9.05867
25894,16.4095,16.5968,9.69613
25895,16.8669,15.9394,10.0825
25896,17.6219,16.0585,9.61765
25897,16.6704,16.0649,9.6178
25898,16.7349,16.2849,10.3636
25899,17.0107,17.1388,10.845
25900,17.8261,16.6548,10.3973
25901,17.6891,17.0637,9.57119
25902,17.6553,16.9855,10.1625
25903,17.1458,16.2955,9.98917
25904,17.5636,16.3938,10.2391
25905,17.8247,17.016,9.71273
25906,18.4835,16.3262,10.1898
25907,18.2458,15.9998,10.5904
25908,18.3466,15.6509,10.7911
25909,18.8944,16.0265,10.1609
25910,19.4393,16.6143,9.60745
25911,19.6522,16.0616,10.0805
25912,18.8305,16.4124,9.80641
25913,19.3482,15.9166,10.3547
25914,17.2026,16.6377,10.9204
25915,16.7419,17.2582,10.2274
25916,17.0234,16.2391,9.05385
25917,17.3767,16.0155,9.5006
25918,17.3455,15.5851,8.88382
25919,17.0846,16.3161,8.8364
25920,17.343,16.317,9.80614
25921,17.5714,16.4964,9.45547
25922,16.6349,17.0244,9.49709
25923,17.0502,17.1968,9.68543
